in1_prov,in1_dpto,eleccion_tag,cargo_tag,fuerza,votos_cantidad,votos_porcentaje
66,66091,GRAL13n,SN,PROVINCIAL,115,0.11078998073217726
66,66091,GRAL15n,DN,MASSA,338,0.32751937984496127
66,66091,GRAL15n,DN,NO POSITIVOS,74,0.07170542635658915
66,66091,GRAL15n,DN,OTROS,38,0.03682170542635659
66,66091,GRAL15n,DN,PERON,453,0.438953488372093
66,66091,GRAL15n,DN,PRO,129,0.125
66,66091,GRAL15n,MN,IZQUIERDA,35,0.033783783783783786
66,66091,GRAL15n,MN,MASSA,348,0.3359073359073359
66,66091,GRAL15n,MN,NO POSITIVOS,63,0.060810810810810814
66,66091,GRAL15n,MN,OTROS,9,0.008687258687258687
66,66091,GRAL15n,MN,PERON,445,0.4295366795366795
66,66091,GRAL15n,MN,PRO,120,0.11583011583011583
66,66091,GRAL15n,MN,PROVINCIAL,16,0.015444015444015444
66,66091,GRAL15n,MP,MASSA,335,0.32619279454722494
66,66091,GRAL15n,MP,NO POSITIVOS,77,0.07497565725413827
66,66091,GRAL15n,MP,OTROS,42,0.04089581304771178
66,66091,GRAL15n,MP,PERON,448,0.436222005842259
66,66091,GRAL15n,MP,PRO,125,0.12171372930866602
66,66091,GRAL15n,PR,IZQUIERDA,25,0.023696682464454975
66,66091,GRAL15n,PR,MASSA,391,0.3706161137440758
66,66091,GRAL15n,PR,NO POSITIVOS,27,0.025592417061611375
66,66091,GRAL15n,PR,OTROS,7,0.006635071090047393
66,66091,GRAL15n,PR,PERON,472,0.44739336492890996
66,66091,GRAL15n,PR,PRO,118,0.11184834123222749
66,66091,GRAL15n,PR,PROVINCIAL,15,0.014218009478672985
66,66091,GRAL17c,DN,NO POSITIVOS,0,
66,66091,GRAL17n,DN,IZQUIERDA,64,0.05560382276281494
66,66091,GRAL17n,DN,NO POSITIVOS,104,0.09035621198957429
66,66091,GRAL17n,DN,OTROS,487,0.42311033883579496
66,66091,GRAL17n,DN,PERON,284,0.2467419635099913
66,66091,GRAL17n,DN,PRO,161,0.13987836663770634
66,66091,GRAL17n,DN,PROVINCIAL,51,0.044309296264118156
66,66091,GRAL19c,PR,NO POSITIVOS,0,
66,66091,GRAL19n,DN,IZQUIERDA,26,0.02551521099116781
66,66091,GRAL19n,DN,NO POSITIVOS,52,0.05103042198233562
66,66091,GRAL19n,DN,OTROS,179,0.17566241413150147
66,66091,GRAL19n,DN,PERON,572,0.5613346418056918
66,66091,GRAL19n,DN,PRO,190,0.18645731108930325
66,66091,GRAL19n,PR,IZQUIERDA,25,0.02413127413127413
66,66091,GRAL19n,PR,NO POSITIVOS,18,0.017374517374517374
66,66091,GRAL19n,PR,OTROS,182,0.17567567567567569
66,66091,GRAL19n,PR,PERON,608,0.5868725868725869
66,66091,GRAL19n,PR,PRO,203,0.19594594594594594
66,66091,GRAL19n,SN,IZQUIERDA,26,0.025440313111545987
66,66091,GRAL19n,SN,NO POSITIVOS,46,0.04500978473581213
66,66091,GRAL19n,SN,OTROS,167,0.1634050880626223
66,66091,GRAL19n,SN,PERON,578,0.5655577299412916
66,66091,GRAL19n,SN,PRO,205,0.20058708414872797
66,66091,PASO11n,DN,NO POSITIVOS,10,0.03773584905660377
66,66091,PASO11n,DN,OTROS,71,0.2679245283018868
66,66091,PASO11n,DN,PERON,184,0.6943396226415094
66,66091,PASO11n,PR,IZQUIERDA,13,0.01808066759388039
66,66091,PASO11n,PR,NO POSITIVOS,14,0.019471488178025034
66,66091,PASO11n,PR,OTROS,92,0.12795549374130738
66,66091,PASO11n,PR,PERON,504,0.7009735744089013
66,66091,PASO11n,PR,PROVINCIAL,0,0.0
66,66091,PASO11n,PR,SOCIALISTA,28,0.03894297635605007
66,66091,PASO11n,PR,UCR,68,0.09457579972183588
66,66091,PASO13n,DN,NO POSITIVOS,43,0.11082474226804123
66,66091,PASO13n,DN,PERON,345,0.8891752577319587
66,66091,PASO13n,SN,NO POSITIVOS,34,0.0709812108559499
66,66091,PASO13n,SN,PERON,445,0.9290187891440501
66,66091,PASO15n,DN,IZQUIERDA,0,0.0
66,66091,PASO15n,DN,MASSA,103,0.1182548794489093
66,66091,PASO15n,DN,NO POSITIVOS,83,0.09529276693455797
66,66091,PASO15n,DN,OTROS,45,0.05166475315729047
66,66091,PASO15n,DN,PERON,473,0.5430539609644087
66,66091,PASO15n,DN,PRO,167,0.19173363949483352
66,66091,PASO15n,MN,IZQUIERDA,17,0.022516556291390728
66,66091,PASO15n,MN,MASSA,136,0.18013245033112582
66,66091,PASO15n,MN,NO POSITIVOS,92,0.12185430463576159
66,66091,PASO15n,MN,OTROS,10,0.013245033112582781
66,66091,PASO15n,MN,PERON,424,0.56158940397351
66,66091,PASO15n,MN,PRO,75,0.09933774834437085
66,66091,PASO15n,MN,PROVINCIAL,1,0.0013245033112582781
66,66091,PASO15n,MP,IZQUIERDA,0,0.0
66,66091,PASO15n,MP,MASSA,104,0.11981566820276497
66,66091,PASO15n,MP,NO POSITIVOS,68,0.07834101382488479
66,66091,PASO15n,MP,OTROS,50,0.0576036866359447
66,66091,PASO15n,MP,PERON,478,0.5506912442396313
66,66091,PASO15n,MP,PRO,168,0.1935483870967742
66,66091,PASO15n,PR,IZQUIERDA,18,0.019251336898395723
66,66091,PASO15n,PR,MASSA,158,0.16898395721925133
66,66091,PASO15n,PR,NO POSITIVOS,44,0.047058823529411764
66,66091,PASO15n,PR,OTROS,11,0.011764705882352941
66,66091,PASO15n,PR,PERON,501,0.5358288770053476
66,66091,PASO15n,PR,PRO,202,0.2160427807486631
66,66091,PASO15n,PR,PROVINCIAL,1,0.0010695187165775401
66,66091,PASO17c,DN,NO POSITIVOS,0,
66,66091,PASO17n,DN,IZQUIERDA,37,0.035071090047393366
66,66091,PASO17n,DN,NO POSITIVOS,40,0.037914691943127965
66,66091,PASO17n,DN,OTROS,618,0.5857819905213271
66,66091,PASO17n,DN,PERON,225,0.2132701421800948
66,66091,PASO17n,DN,PRO,111,0.1052132701421801
66,66091,PASO17n,DN,PROVINCIAL,24,0.022748815165876776
66,66091,PASO19c,DN,NO POSITIVOS,0,
66,66091,PASO19c,PR,NO POSITIVOS,0,
66,66091,PASO19c,SN,NO POSITIVOS,0,
66,66091,PASO19n,DN,IZQUIERDA,15,0.015368852459016393
66,66091,PASO19n,DN,NO POSITIVOS,47,0.04815573770491803
66,66091,PASO19n,DN,OTROS,16,0.01639344262295082
66,66091,PASO19n,DN,PERON,473,0.48463114754098363
66,66091,PASO19n,DN,PRO,425,0.4354508196721312
66,66091,PASO19n,PR,IZQUIERDA,18,0.017857142857142856
66,66091,PASO19n,PR,NO POSITIVOS,37,0.03670634920634921
66,66091,PASO19n,PR,OTROS,381,0.37797619047619047
66,66091,PASO19n,PR,PERON,491,0.4871031746031746
66,66091,PASO19n,PR,PRO,81,0.08035714285714286
66,66091,PASO19n,SN,IZQUIERDA,13,0.013171225937183385
66,66091,PASO19n,SN,NO POSITIVOS,43,0.04356636271529889
66,66091,PASO19n,SN,OTROS,15,0.015197568389057751
66,66091,PASO19n,SN,PERON,481,0.48733535967578523
66,66091,PASO19n,SN,PRO,435,0.44072948328267475
66,66091,PASO21c,DN,NO POSITIVOS,0,
66,66091,PASO21n,DN,IZQUIERDA,31,0.03534777651083238
66,66091,PASO21n,DN,NO POSITIVOS,77,0.08779931584948689
66,66091,PASO21n,DN,OTROS,379,0.4321550741163056
66,66091,PASO21n,DN,PERON,273,0.3112884834663626
66,66091,PASO21n,DN,PRO,117,0.13340935005701254
66,66098,BLTG15n,PR,NO POSITIVOS,80,0.01537574476263694
66,66098,BLTG15n,PR,PERON,2839,0.5456467422640784
66,66098,BLTG15n,PR,PRO,2284,0.43897751297328463
66,66098,GRAL11n,DN,NO POSITIVOS,112,0.024944320712694878
66,66098,GRAL11n,DN,OTROS,810,0.18040089086859687
66,66098,GRAL11n,DN,PERON,2634,0.5866369710467706
66,66098,GRAL11n,DN,SOCIALISTA,163,0.036302895322939864
66,66098,GRAL11n,DN,UCR,771,0.17171492204899777
66,66098,GRAL11n,PR,IZQUIERDA,85,0.01836249729963275
66,66098,GRAL11n,PR,NO POSITIVOS,111,0.023979261179520414
66,66098,GRAL11n,PR,OTROS,280,0.060488226398790236
66,66098,GRAL11n,PR,PERON,3058,0.6606178440267877
66,66098,GRAL11n,PR,PROVINCIAL,99,0.02138690861957226
66,66098,GRAL11n,PR,SOCIALISTA,275,0.05940807949881184
66,66098,GRAL11n,PR,UCR,721,0.15575718297688484
66,66098,GRAL13n,DN,IZQUIERDA,378,0.07853729482651153
66,66098,GRAL13n,DN,MASSA,213,0.04425514232287554
66,66098,GRAL13n,DN,NO POSITIVOS,71,0.014751714107625182
66,66098,GRAL13n,DN,OTROS,2180,0.45293995429046335
66,66098,GRAL13n,DN,PERON,1397,0.290255557864118
66,66098,GRAL13n,DN,PROVINCIAL,574,0.1192603365884064
66,66098,GRAL13n,SN,IZQUIERDA,358,0.07313585291113381
66,66098,GRAL13n,SN,MASSA,257,0.05250255362614913
66,66098,GRAL13n,SN,NO POSITIVOS,123,0.025127681307456587
66,66098,GRAL13n,SN,OTROS,1521,0.3107252298263534
66,66098,GRAL13n,SN,PERON,1897,0.38753830439223697
66,66098,GRAL13n,SN,PROVINCIAL,739,0.15097037793667006
66,66098,GRAL15n,DN,MASSA,1540,0.3119303220579299
66,66098,GRAL15n,DN,NO POSITIVOS,214,0.04334616163662143
66,66098,GRAL15n,DN,OTROS,142,0.028762406319627305
66,66098,GRAL15n,DN,PERON,2099,0.4251569779218149
66,66098,GRAL15n,DN,PRO,942,0.19080413206400648
66,66098,GRAL15n,MN,IZQUIERDA,102,0.020110410094637224
66,66098,GRAL15n,MN,MASSA,1717,0.33852523659305994
66,66098,GRAL15n,MN,NO POSITIVOS,200,0.03943217665615142
66,66098,GRAL15n,MN,OTROS,34,0.006703470031545741
66,66098,GRAL15n,MN,PERON,2118,0.41758675078864355
66,66098,GRAL15n,MN,PRO,865,0.17054416403785488
66,66098,GRAL15n,MN,PROVINCIAL,36,0.007097791798107256
66,66098,GRAL15n,MP,MASSA,1588,0.31665004985044864
66,66098,GRAL15n,MP,NO POSITIVOS,262,0.05224327018943171
66,66098,GRAL15n,MP,OTROS,158,0.03150548354935195
66,66098,GRAL15n,MP,PERON,2100,0.4187437686939183
66,66098,GRAL15n,MP,PRO,907,0.18085742771684946
66,66098,GRAL15n,PR,IZQUIERDA,92,0.01793372319688109
66,66098,GRAL15n,PR,MASSA,1846,0.3598440545808967
66,66098,GRAL15n,PR,NO POSITIVOS,90,0.017543859649122806
66,66098,GRAL15n,PR,OTROS,29,0.005653021442495127
66,66098,GRAL15n,PR,PERON,2160,0.42105263157894735
66,66098,GRAL15n,PR,PRO,879,0.17134502923976608
66,66098,GRAL15n,PR,PROVINCIAL,34,0.006627680311890838
66,66098,GRAL17c,DN,NO POSITIVOS,0,
66,66098,GRAL17n,DN,IZQUIERDA,230,0.042341678939617086
66,66098,GRAL17n,DN,NO POSITIVOS,126,0.023195876288659795
66,66098,GRAL17n,DN,OTROS,2178,0.4009572901325479
66,66098,GRAL17n,DN,PERON,627,0.11542709867452136
66,66098,GRAL17n,DN,PRO,1844,0.3394698085419735
66,66098,GRAL17n,DN,PROVINCIAL,427,0.07860824742268041
66,66098,GRAL19c,PR,NO POSITIVOS,0,
66,66098,GRAL19n,DN,IZQUIERDA,106,0.019307832422586522
66,66098,GRAL19n,DN,NO POSITIVOS,258,0.046994535519125684
66,66098,GRAL19n,DN,OTROS,868,0.1581056466302368
66,66098,GRAL19n,DN,PERON,2503,0.45591985428051
66,66098,GRAL19n,DN,PRO,1755,0.319672131147541
66,66098,GRAL19n,PR,IZQUIERDA,50,0.008909479686386316
66,66098,GRAL19n,PR,NO POSITIVOS,85,0.015146115466856735
66,66098,GRAL19n,PR,OTROS,878,0.15645046329294368
66,66098,GRAL19n,PR,PERON,2769,0.49340698503207414
66,66098,GRAL19n,PR,PRO,1830,0.32608695652173914
66,66098,GRAL19n,SN,IZQUIERDA,96,0.017712177121771217
66,66098,GRAL19n,SN,NO POSITIVOS,265,0.048892988929889296
66,66098,GRAL19n,SN,OTROS,860,0.15867158671586715
66,66098,GRAL19n,SN,PERON,2446,0.45129151291512914
66,66098,GRAL19n,SN,PRO,1753,0.3234317343173432
66,66098,PASO11n,DN,NO POSITIVOS,9,0.05555555555555555
66,66098,PASO11n,DN,OTROS,59,0.36419753086419754
66,66098,PASO11n,DN,PERON,94,0.5802469135802469
66,66098,PASO11n,PR,IZQUIERDA,13,0.013584117032392894
66,66098,PASO11n,PR,NO POSITIVOS,27,0.02821316614420063
66,66098,PASO11n,PR,OTROS,88,0.09195402298850575
66,66098,PASO11n,PR,PERON,658,0.6875653082549634
66,66098,PASO11n,PR,PROVINCIAL,15,0.01567398119122257
66,66098,PASO11n,PR,SOCIALISTA,24,0.025078369905956112
66,66098,PASO11n,PR,UCR,132,0.13793103448275862
66,66098,PASO13n,DN,NO POSITIVOS,104,0.0791476407914764
66,66098,PASO13n,DN,PERON,1210,0.9208523592085236
66,66098,PASO13n,SN,NO POSITIVOS,136,0.07825086306098965
66,66098,PASO13n,SN,PERON,1602,0.9217491369390104
66,66098,PASO15n,DN,IZQUIERDA,7,0.001594896331738437
66,66098,PASO15n,DN,MASSA,1199,0.2731829573934837
66,66098,PASO15n,DN,NO POSITIVOS,190,0.04329004329004329
66,66098,PASO15n,DN,OTROS,143,0.03258145363408521
66,66098,PASO15n,DN,PERON,2048,0.46662109820004555
66,66098,PASO15n,DN,PRO,802,0.18272955115060377
66,66098,PASO15n,MN,IZQUIERDA,90,0.02023836294130875
66,66098,PASO15n,MN,MASSA,1083,0.2435349673937486
66,66098,PASO15n,MN,NO POSITIVOS,205,0.04609849336631437
66,66098,PASO15n,MN,OTROS,65,0.014616595457611873
66,66098,PASO15n,MN,PERON,2218,0.4987632111535867
66,66098,PASO15n,MN,PRO,763,0.1715763436024286
66,66098,PASO15n,MN,PROVINCIAL,23,0.005172026085001125
66,66098,PASO15n,MP,IZQUIERDA,7,0.0016117890858853327
66,66098,PASO15n,MP,MASSA,1162,0.2675569882569652
66,66098,PASO15n,MP,NO POSITIVOS,235,0.0541100621690076
66,66098,PASO15n,MP,OTROS,144,0.033156804052498275
66,66098,PASO15n,MP,PERON,2048,0.47156343541330875
66,66098,PASO15n,MP,PRO,747,0.1720009210223348
66,66098,PASO15n,PR,IZQUIERDA,86,0.0190223401902234
66,66098,PASO15n,PR,MASSA,1187,0.2625525326255253
66,66098,PASO15n,PR,NO POSITIVOS,137,0.030303030303030304
66,66098,PASO15n,PR,OTROS,59,0.013050210130502102
66,66098,PASO15n,PR,PERON,2258,0.49944702499447025
66,66098,PASO15n,PR,PRO,768,0.16987392169873922
66,66098,PASO15n,PR,PROVINCIAL,26,0.0057509400575094
66,66098,PASO17c,DN,NO POSITIVOS,0,
66,66098,PASO17n,DN,IZQUIERDA,192,0.037383177570093455
66,66098,PASO17n,DN,NO POSITIVOS,170,0.033099688473520246
66,66098,PASO17n,DN,OTROS,2935,0.5714563862928349
66,66098,PASO17n,DN,PERON,414,0.08060747663551401
66,66098,PASO17n,DN,PRO,1034,0.20132398753894082
66,66098,PASO17n,DN,PROVINCIAL,391,0.07612928348909657
66,66098,PASO19c,DN,NO POSITIVOS,0,
66,66098,PASO19c,PR,NO POSITIVOS,0,
66,66098,PASO19c,SN,NO POSITIVOS,0,
66,66098,PASO19n,DN,IZQUIERDA,66,0.01515499425947187
66,66098,PASO19n,DN,NO POSITIVOS,125,0.02870264064293915
66,66098,PASO19n,DN,OTROS,91,0.020895522388059702
66,66098,PASO19n,DN,PERON,2052,0.4711825487944891
66,66098,PASO19n,DN,PRO,2021,0.46406429391504017
66,66098,PASO19n,PR,IZQUIERDA,75,0.016607617360496013
66,66098,PASO19n,PR,NO POSITIVOS,140,0.03100088573959256
66,66098,PASO19n,PR,OTROS,1375,0.3044729849424269
66,66098,PASO19n,PR,PERON,2123,0.47010628875110716
66,66098,PASO19n,PR,PRO,803,0.17781222320637732
66,66098,PASO19n,SN,IZQUIERDA,65,0.015021955165241506
66,66098,PASO19n,SN,NO POSITIVOS,128,0.02958169632539866
66,66098,PASO19n,SN,OTROS,102,0.023572914259302056
66,66098,PASO19n,SN,PERON,2035,0.47030275017333023
66,66098,PASO19n,SN,PRO,1997,0.4615206840767275
66,66098,PASO21c,DN,NO POSITIVOS,0,
66,66098,PASO21n,DN,IZQUIERDA,178,0.03634136382196815
66,66098,PASO21n,DN,NO POSITIVOS,330,0.06737443854634545
66,66098,PASO21n,DN,OTROS,1065,0.21743568803593302
66,66098,PASO21n,DN,PERON,2145,0.4379338505512454
66,66098,PASO21n,DN,PRO,1180,0.24091465904450796
66,66105,BLTG15n,PR,NO POSITIVOS,88,0.022839345964183754
66,66105,BLTG15n,PR,PERON,2393,0.6210744874124059
66,66105,BLTG15n,PR,PRO,1372,0.3560861666234103
66,66105,GRAL11n,DN,NO POSITIVOS,97,0.03434844192634561
66,66105,GRAL11n,DN,OTROS,428,0.15155807365439095
66,66105,GRAL11n,DN,PERON,1887,0.6682011331444759
66,66105,GRAL11n,DN,SOCIALISTA,81,0.02868271954674221
66,66105,GRAL11n,DN,UCR,331,0.11720963172804533
66,66105,GRAL11n,PR,IZQUIERDA,85,0.028872282608695652
66,66105,GRAL11n,PR,NO POSITIVOS,57,0.01936141304347826
66,66105,GRAL11n,PR,OTROS,223,0.07574728260869565
66,66105,GRAL11n,PR,PERON,2099,0.7129755434782609
66,66105,GRAL11n,PR,PROVINCIAL,72,0.024456521739130436
66,66105,GRAL11n,PR,SOCIALISTA,114,0.03872282608695652
66,66105,GRAL11n,PR,UCR,294,0.09986413043478261
66,66105,GRAL13n,DN,IZQUIERDA,311,0.08903521328371028
66,66105,GRAL13n,DN,MASSA,111,0.03177784139707988
66,66105,GRAL13n,DN,NO POSITIVOS,94,0.02691096478671629
66,66105,GRAL13n,DN,OTROS,1428,0.4088176352705411
66,66105,GRAL13n,DN,PERON,1188,0.3401087890065846
66,66105,GRAL13n,DN,PROVINCIAL,361,0.10334955625536787
66,66105,GRAL13n,SN,IZQUIERDA,299,0.08686809994189425
66,66105,GRAL13n,SN,MASSA,127,0.036897152818129
66,66105,GRAL13n,SN,NO POSITIVOS,125,0.03631609529343405
66,66105,GRAL13n,SN,OTROS,706,0.20511330621731552
66,66105,GRAL13n,SN,PERON,1756,0.5101685066821615
66,66105,GRAL13n,SN,PROVINCIAL,429,0.12463683904706566
66,66105,GRAL15n,DN,MASSA,886,0.24810977317278074
66,66105,GRAL15n,DN,NO POSITIVOS,304,0.08513021562587511
66,66105,GRAL15n,DN,OTROS,162,0.04536544385326239
66,66105,GRAL15n,DN,PERON,1704,0.47717726127135257
66,66105,GRAL15n,DN,PRO,515,0.1442173060767292
66,66105,GRAL15n,MN,IZQUIERDA,113,0.030933479332055844
66,66105,GRAL15n,MN,MASSA,929,0.25431152477415825
66,66105,GRAL15n,MN,NO POSITIVOS,266,0.07281686285245004
66,66105,GRAL15n,MN,OTROS,75,0.02053107035313441
66,66105,GRAL15n,MN,PERON,1721,0.4711196277032576
66,66105,GRAL15n,MN,PRO,491,0.13441007391185328
66,66105,GRAL15n,MN,PROVINCIAL,58,0.01587736107309061
66,66105,GRAL15n,MP,MASSA,867,0.251377210785735
66,66105,GRAL15n,MP,NO POSITIVOS,320,0.09278051609162076
66,66105,GRAL15n,MP,OTROS,169,0.048999710060887214
66,66105,GRAL15n,MP,PERON,1592,0.4615830675558133
66,66105,GRAL15n,MP,PRO,501,0.14525949550594375
66,66105,GRAL15n,PR,IZQUIERDA,101,0.026502230385725533
66,66105,GRAL15n,PR,MASSA,1113,0.29204933088428237
66,66105,GRAL15n,PR,NO POSITIVOS,155,0.04067173970086591
66,66105,GRAL15n,PR,OTROS,72,0.018892679086853843
66,66105,GRAL15n,PR,PERON,1805,0.47362896877459987
66,66105,GRAL15n,PR,PRO,505,0.13251115192862767
66,66105,GRAL15n,PR,PROVINCIAL,60,0.01574389923904487
66,66105,GRAL17c,DN,NO POSITIVOS,0,
66,66105,GRAL17n,DN,IZQUIERDA,188,0.04714142427281846
66,66105,GRAL17n,DN,NO POSITIVOS,166,0.04162487462387161
66,66105,GRAL17n,DN,OTROS,1693,0.4245235707121364
66,66105,GRAL17n,DN,PERON,983,0.24648946840521566
66,66105,GRAL17n,DN,PRO,671,0.16825476429287864
66,66105,GRAL17n,DN,PROVINCIAL,287,0.07196589769307923
66,66105,GRAL19c,PR,NO POSITIVOS,4,1.0
66,66105,GRAL19n,DN,IZQUIERDA,95,0.0250791974656811
66,66105,GRAL19n,DN,NO POSITIVOS,90,0.02375923970432946
66,66105,GRAL19n,DN,OTROS,1342,0.3542766631467793
66,66105,GRAL19n,DN,PERON,1337,0.35295670538542767
66,66105,GRAL19n,DN,PRO,924,0.24392819429778248
66,66105,GRAL19n,PR,IZQUIERDA,77,0.019173306772908367
66,66105,GRAL19n,PR,NO POSITIVOS,70,0.01743027888446215
66,66105,GRAL19n,PR,OTROS,1444,0.3595617529880478
66,66105,GRAL19n,PR,PERON,1429,0.35582669322709165
66,66105,GRAL19n,PR,PRO,996,0.24800796812749004
66,66105,GRAL19n,SN,IZQUIERDA,86,0.0224016671008075
66,66105,GRAL19n,SN,NO POSITIVOS,143,0.03724928366762178
66,66105,GRAL19n,SN,OTROS,1328,0.3459234175566554
66,66105,GRAL19n,SN,PERON,1350,0.35165407658244335
66,66105,GRAL19n,SN,PRO,932,0.242771555092472
66,66105,PASO11n,DN,NO POSITIVOS,29,0.0614406779661017
66,66105,PASO11n,DN,OTROS,104,0.22033898305084745
66,66105,PASO11n,DN,PERON,339,0.7182203389830508
66,66105,PASO11n,PR,IZQUIERDA,13,0.025193798449612403
66,66105,PASO11n,PR,NO POSITIVOS,16,0.031007751937984496
66,66105,PASO11n,PR,OTROS,69,0.13372093023255813
66,66105,PASO11n,PR,PERON,386,0.748062015503876
66,66105,PASO11n,PR,PROVINCIAL,0,0.0
66,66105,PASO11n,PR,SOCIALISTA,18,0.03488372093023256
66,66105,PASO11n,PR,UCR,14,0.027131782945736434
66,66105,PASO13n,DN,NO POSITIVOS,68,0.0640904806786051
66,66105,PASO13n,DN,PERON,993,0.9359095193213949
66,66105,PASO13n,SN,NO POSITIVOS,107,0.06083001705514497
66,66105,PASO13n,SN,PERON,1652,0.939169982944855
66,66105,PASO15n,DN,IZQUIERDA,24,0.008673653776653415
66,66105,PASO15n,DN,MASSA,496,0.1792555113841706
66,66105,PASO15n,DN,NO POSITIVOS,162,0.058547162992410556
66,66105,PASO15n,DN,OTROS,183,0.06613661004698229
66,66105,PASO15n,DN,PERON,1547,0.5590892663534514
66,66105,PASO15n,DN,PRO,355,0.12829779544633177
66,66105,PASO15n,MN,IZQUIERDA,130,0.04590395480225989
66,66105,PASO15n,MN,MASSA,500,0.1765536723163842
66,66105,PASO15n,MN,NO POSITIVOS,136,0.0480225988700565
66,66105,PASO15n,MN,OTROS,83,0.029307909604519775
66,66105,PASO15n,MN,PERON,1608,0.5677966101694916
66,66105,PASO15n,MN,PRO,354,0.125
66,66105,PASO15n,MN,PROVINCIAL,21,0.007415254237288136
66,66105,PASO15n,MP,IZQUIERDA,24,0.008347826086956521
66,66105,PASO15n,MP,MASSA,491,0.17078260869565218
66,66105,PASO15n,MP,NO POSITIVOS,175,0.06086956521739131
66,66105,PASO15n,MP,OTROS,187,0.06504347826086956
66,66105,PASO15n,MP,PERON,1642,0.5711304347826087
66,66105,PASO15n,MP,PRO,356,0.12382608695652174
66,66105,PASO15n,PR,IZQUIERDA,123,0.040755467196819085
66,66105,PASO15n,PR,MASSA,612,0.20278330019880716
66,66105,PASO15n,PR,NO POSITIVOS,86,0.028495692511597084
66,66105,PASO15n,PR,OTROS,81,0.0268389662027833
66,66105,PASO15n,PR,PERON,1702,0.563949635520212
66,66105,PASO15n,PR,PRO,391,0.1295559973492379
66,66105,PASO15n,PR,PROVINCIAL,23,0.007620941020543406
66,66105,PASO17c,DN,NO POSITIVOS,0,
66,66105,PASO17n,DN,IZQUIERDA,104,0.029131652661064426
66,66105,PASO17n,DN,NO POSITIVOS,366,0.10252100840336134
66,66105,PASO17n,DN,OTROS,1948,0.5456582633053221
66,66105,PASO17n,DN,PERON,553,0.15490196078431373
66,66105,PASO17n,DN,PRO,444,0.12436974789915967
66,66105,PASO17n,DN,PROVINCIAL,155,0.04341736694677871
66,66105,PASO19c,DN,NO POSITIVOS,0,
66,66105,PASO19c,PR,NO POSITIVOS,0,
66,66105,PASO19c,SN,NO POSITIVOS,0,
66,66105,PASO19n,DN,IZQUIERDA,73,0.022001205545509342
66,66105,PASO19n,DN,NO POSITIVOS,126,0.0379746835443038
66,66105,PASO19n,DN,OTROS,72,0.0216998191681736
66,66105,PASO19n,DN,PERON,1277,0.3848704038577456
66,66105,PASO19n,DN,PRO,1770,0.5334538878842676
66,66105,PASO19n,PR,IZQUIERDA,90,0.025252525252525252
66,66105,PASO19n,PR,NO POSITIVOS,96,0.026936026936026935
66,66105,PASO19n,PR,OTROS,1733,0.48625140291806956
66,66105,PASO19n,PR,PERON,1354,0.37991021324354657
66,66105,PASO19n,PR,PRO,291,0.08164983164983165
66,66105,PASO19n,SN,IZQUIERDA,72,0.02164111812443643
66,66105,PASO19n,SN,NO POSITIVOS,121,0.036369101292455665
66,66105,PASO19n,SN,OTROS,74,0.022242260294559665
66,66105,PASO19n,SN,PERON,1297,0.38984069732491733
66,66105,PASO19n,SN,PRO,1763,0.5299068229636309
66,66105,PASO21c,DN,NO POSITIVOS,0,
66,66105,PASO21n,DN,IZQUIERDA,139,0.04190533614712089
66,66105,PASO21n,DN,NO POSITIVOS,286,0.08622249020198974
66,66105,PASO21n,DN,OTROS,1210,0.3647874585468797
66,66105,PASO21n,DN,PERON,1095,0.3301175761230027
66,66105,PASO21n,DN,PRO,587,0.17696713898100694
66,66112,BLTG15n,PR,NO POSITIVOS,392,0.015940791346427556
66,66112,BLTG15n,PR,PERON,12767,0.5191736814281648
66,66112,BLTG15n,PR,PRO,11432,0.46488552722540766
66,66112,GRAL11n,DN,NO POSITIVOS,281,0.013573567771229833
66,66112,GRAL11n,DN,OTROS,2903,0.14022799729494734
66,66112,GRAL11n,DN,PERON,12887,0.6225002415225582
66,66112,GRAL11n,DN,SOCIALISTA,837,0.040430876243841174
66,66112,GRAL11n,DN,UCR,3794,0.18326731716742345
66,66112,GRAL11n,PR,IZQUIERDA,545,0.025114050043776783
66,66112,GRAL11n,PR,NO POSITIVOS,344,0.01585180406432883
66,66112,GRAL11n,PR,OTROS,1262,0.05815400211971799
66,66112,GRAL11n,PR,PERON,13958,0.6431961660752961
66,66112,GRAL11n,PR,PROVINCIAL,653,0.030090779226763745
66,66112,GRAL11n,PR,SOCIALISTA,1161,0.05349983871710981
66,66112,GRAL11n,PR,UCR,3778,0.17409335975300677
66,66112,GRAL13n,DN,IZQUIERDA,2918,0.13140592632621814
66,66112,GRAL13n,DN,MASSA,7718,0.34756372151670717
66,66112,GRAL13n,DN,NO POSITIVOS,487,0.021931009637035037
66,66112,GRAL13n,DN,OTROS,4962,0.22345312077816806
66,66112,GRAL13n,DN,PERON,2715,0.12226425290462037
66,66112,GRAL13n,DN,PROVINCIAL,3406,0.1533819688372512
66,66112,GRAL13n,SN,IZQUIERDA,2716,0.12217174216184606
66,66112,GRAL13n,SN,MASSA,6521,0.2933291349916783
66,66112,GRAL13n,SN,NO POSITIVOS,839,0.03774009266339796
66,66112,GRAL13n,SN,OTROS,3634,0.1634654311546939
66,66112,GRAL13n,SN,PERON,4293,0.19310872205478835
66,66112,GRAL13n,SN,PROVINCIAL,4228,0.19018487697359543
